timestamp,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-07-02 08:32:15.633653,0.0,1.490697436488424e-05,0.2050005910714189,-4.741409864617716e-07,0.0,0.0,0.9999999999998878,0.0,3.937824909454924e-05,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.651201,0.0,1.4995149702588665e-05,0.20500054935721995,-4.010724839440068e-07,0.0,0.0,0.9999999999999196,0.0,-2.435178411954198e-06,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.666193,0.0,1.4859075230984602e-05,0.20500049751615282,-3.7333412540768887e-07,0.0,0.0,0.9999999999999304,0.0,-1.7725921771725606e-06,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.686295,0.0,1.4793343346916776e-05,0.20500047136430335,-3.588819994722963e-07,0.0,0.0,0.9999999999999357,0.0,-1.5126648237409043e-06,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.700303,0.0,1.471206235591518e-05,0.20500043640341506,-3.3844266517023894e-07,0.0,0.0,0.9999999999999428,0.0,-1.1937466742856051e-06,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.717567,0.0,1.4667732539261726e-05,0.20500041569408264,-3.257105676079671e-07,0.0,0.0,0.999999999999947,0.0,-1.0143088388288154e-06,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.732413,0.0,1.4630091570351822e-05,0.2050003968762865,-3.137258691459013e-07,0.0,0.0,0.9999999999999508,0.0,-8.589019609555352e-07,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.748842,0.0,1.459823142218195e-05,0.20500037979904936,-3.025021681219081e-07,0.0,0.0,0.9999999999999544,0.0,-7.24835363426152e-07,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.763730,0.0,1.457135046934962e-05,0.2050003643196984,-2.9204080282014766e-07,0.0,0.0,0.9999999999999575,0.0,-6.095017823163352e-07,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.778039,0.0,1.4548748951562484e-05,0.2050003503039814,-2.8233209751393867e-07,0.0,0.0,0.9999999999999601,0.0,-5.10444460117221e-07,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.793079,0.0,1.452982141604138e-05,0.2050003376261151,-2.733570537226346e-07,0.0,0.0,0.9999999999999626,0.0,-4.2542000232957365e-07,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.804859,0.0,1.452156971398347e-05,0.20500033175187668,-2.691366300875991e-07,0.0,0.0,0.9999999999999639,0.0,-3.8753473621477294e-07,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.820887,0.0,1.450720128418811e-05,0.20500032086335127,-2.612106786481641e-07,0.0,0.0,0.999999999999966,0.0,-3.1988296239917897e-07,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.833856,0.0,1.4498092861122176e-05,0.20500031339800467,-2.5569977179162906e-07,0.0,0.0,0.9999999999999674,0.0,-2.7545087968587604e-07,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.849206,0.0,1.4487885510783711e-05,0.2050003043003518,-2.4890028625391077e-07,0.0,0.0,0.9999999999999691,0.0,-2.234658879937042e-07,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.861895,0.0,1.4477811597555756e-05,0.20500029417725804,-2.4122759284154703e-07,0.0,0.0,0.9999999999999709,0.0,-1.6842350001305118e-07,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.877373,0.0,1.4473003049750228e-05,0.20500028870697162,-2.3703515112815505e-07,0.0,0.0,0.999999999999972,0.0,-1.3990850590135308e-07,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.889330,0.0,1.4462384146479205e-05,0.205000273291271,-2.250485833461227e-07,0.0,0.0,0.9999999999999747,0.0,-6.41674104211492e-08,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.904553,0.0,1.4459604401817226e-05,0.20500026698128057,-2.2007015800056243e-07,0.0,0.0,0.9999999999999758,0.0,-3.511512634585966e-08,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.919012,0.0,1.4458353052666627e-05,0.20500026250261846,-2.1651162534483208e-07,0.0,0.0,0.9999999999999767,0.0,-1.517459412017003e-08,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.933876,0.0,1.4457848461316502e-05,0.20500025847626394,-2.1329494816128214e-07,0.0,0.0,0.9999999999999774,0.0,2.273764144643848e-09,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.947474,0.0,1.4458127943271715e-05,0.20500025401166885,-2.0970893248133167e-07,0.0,0.0,0.999999999999978,0.0,2.1095831668361834e-08,0.0,0.0,0.0,0.0
2025-07-02 08:32:15.959159,0.0,1.4458721590716126e-05,0.2050002516058525,-2.0776823577847915e-07,0.0,0.0,0.9999999999999785,0.0,3.101099461082819e-08,0.0,0.0,0.0,0.0
